account,postdate,tweet,link,topic_tag,comments,retweets,likes,shares,replysource,platform,views,page
rsiahusadabunda,2025-09-30 02:37:15+00:00,"Tahukah Sobat Healthy?  Vaksin BCG diberikan untuk mencegah penyakit tuberkulosis (TBC) yang bisa menyerang paru-paru dan organ tubuh lainnya. Sementara vaksin MR sangat penting untuk melindungi anak dari penyakit campak dan rubella, dua infeksi yang bisa menyebabkan komplikasi serius, bahkan kecacatan.  🗓️ Kini, jadwal vaksinasi BCG & MR di RSIA Husada Bunda telah dibuka! Pastikan buah hati mendapatkan perlindungan maksimal sejak dini.  📍 Jadwal bisa cek di postingan ya ayah bunda 📲 Segera daftar sekarang sebelum kuota penuh!  🌟 Anak sehat, tumbuh kuat! 🌟 #VaksinBCG #VaksinMR #ImunisasiAnak #JadwalVaksin #AnakSehat #CegahTBC #CegahCampakRubella-—————————— RSIA Husada Bunda Jl. Pahlawan Trip No.2, Oro-oro Dowo, Kec. Klojen, Kota Malang -—————————— Dapatkan informasi terbaru seputar Kesehatan Husada bunda melalui : Instagram @rsiahusadabunda Tiktok: @rsia_husada_bunda Website : www.rsiahusadabunda.com Facebook : RSIA Husada Bunda Google Review : https://bit.ly/GReviewRSHB Pendaftaran Pasien Rawat Jalan * Whatsapp: 08818889595 (chat only) * Telepon: (0341) 566972 Marketing Husada Bunda : 0851-7411-6060 (WA) -———————————————————— Keselamatan Pasien adalah Prioritas Kami",https://www.instagram.com/p/DPNbo5ciRXc/,,0,0,3,,,instagram,,
sditmambaulula,2025-09-26 07:01:31+00:00,"✨ Pemeriksaan Kesehatan Gratis di Sekolah Dasar ✨ Hari ini anak-anak hebat kami mengikuti PKG untuk memastikan tumbuh kembang tetap optimal 💚. Kegiatan meliputi: 👀 Pemeriksaan mata 🩺 Cek tensi darah 👂 Tes pendengaran 💉 Vaksin MR untuk seluruh murid kelas 1 💉 Vaksin HPV khusus siswi kelas 5  Langkah kecil ini menjadi investasi besar untuk kesehatan dan masa depan mereka. Mari kita dukung bersama, agar generasi penerus tetap sehat, aktif, dan berprestasi! 🌟💪 . #generasisehat #vaksinmr #vaksinhpv #sdit #mambaulula #anaksehat",https://www.instagram.com/p/DPDms68E5by/,,0,0,22,,,instagram,,
parentmedica.id,2025-09-25 11:16:41+00:00,"“Campak bukan sekadar ruam merah biasa! 🚨 👉 Fakta penting yang wajib orang tua tahu: 	1.	Campak sangat menular – 9 dari 10 orang yang kontak bisa tertular bila belum imunisasi. 	2.	Komplikasi serius: pneumonia, diare berat, bahkan ensefalitis. 	3.	Imunisasi MR/MMR terbukti aman & efektif mencegah campak. 	4.	WHO menegaskan vaksinasi tinggi penting untuk cegah wabah.  ⚠️ Jangan anggap remeh campak – cegah dengan vaksinasi tepat waktu.  👉 Save postingan ini biar nggak lupa & share ke orang tua lain. 🔔 Follow @edumedika.official untuk info kesehatan anak berbasis evidence!”  ⸻  Referensi : [1] Patel, M.K., Goodson, J.L., Alexander, J.P., Kretsinger, K., Sodha, S.V., Steulet, C., Gacic-Dobo, M. & Rota, P.A., 2020. Progress toward regional measles elimination — worldwide, 2000–2019. Morbidity and Mortality Weekly Report, 69(45), pp.1700–1705. doi:10.15585/mmwr.mm6945a6 [2] World Health Organization, 2022. Measles vaccines: WHO position paper, April 2022. Weekly Epidemiological Record, 97(16), pp.185–208. Available at: https://www.who.int/publications/i/item/who-wer9716-185-208 [3] Paules, C.I., Marston, H.D. & Fauci, A.S., 2019. Measles in 2019 — going backward. New England Journal of Medicine, 380(23), pp.2185–2187. doi:10.1056/NEJMp1905099  ⸻  #campak #imunisasianak #vaksinmr #tipsparenting #parentingindonesia #kesehatananak #stopcampak #orangtuabijak #trendinghealth",https://www.instagram.com/p/DPBfG9Qj9h0/,,0,0,19,,,instagram,,
doktersimon.bsd,2025-09-03 14:25:42+00:00,"MR vs MMR, sering bikin bingung? Singkatnya:  MR 👉 vaksin campak & rubella, dipakai untuk bayi (9 bulan, 18 bulan) & anak sekolah (program pemerintah Indonesia) di usia 5-7 tahun.  MMR 👉 lebih lengkap (campak, gondongan, rubella), bisa diberikan hingga dewasa.  💡 Tips: Buat yang mau promil atau syarat keluar negeri, pilih MMR. Kalau dulu waktu kecil sudah pernah, aman kok diulang saat dewasa 💉✨  Save & share poster ini biar makin banyak yang paham 🙌  #doktersimonbsd #yourfriendlyvaccinator #vaksinMMR #vaksinMR #edukasikesehatan #vaksinpranikah #vaksinpromil #sehatbersama #vaksinuntuksemua #infokesehatan",https://www.instagram.com/p/DOJLLwOEjp0/,,0,0,1,,,instagram,,
dokter_me,2025-08-27 07:13:30+00:00,"Waspada KLB Campak di Indonesia! Sepanjang tahun 2022, Indonesia mencatat 3.341 kasus campak yang tersebar di 223 kabupaten/kota dan 31 provinsi, meningkat drastis hingga 32 kali lipat dibanding tahun sebelumnya  Faktor utamanya? Menurunnya cakupan imunisasi dasar, terutama selama pandemi COVID-19 — menyebabkan kekebalan komunitas (herd immunity) jadi rentan   Campak mudah menular dan bisa berujung pada komplikasi serius seperti pneumonia, diare, hingga radang otak  Apa yang Bisa Kita Lakukan?  Pastikan anak dan keluarga mendapatkan vaksin MR (Measles-Rubella) sesuai jadwal: usia 9 bulan, 18 bulan, dan sekolah dasar.  Edukasi diri dari sumber tepercaya, hindari hoaks yang bisa membahayakan.  Konsultasi cepat dan mudah lewat Dokterme:  Tanya dokter anak tentang vaksinasi dan gejala dengan aman via chat atau video.  Akses artikel edukasi kesehatan langsung dari dokter.  Lindungi generasi penerus bangsa dari penyakit yang seharusnya bisa dicegah. Karena bangsa kuat dimulai dari masyarakat yang sehat.  Dokterme — Terhubung Lebih Baik. Peduli Lebih Dalam. #ImunisasiCampak #KLBcampak #VaksinMR #StopHoaxVaksin #EdukasiKesehatan #Dokterme #KonsultasiOnline #Telemedis #SehatBersamaDokterme",https://www.instagram.com/p/DN2YOcO5KaG/,,0,0,2,,,instagram,,
dr.taniaparamita,2025-08-26 00:13:14+00:00,". Lawan hoaks dan sebarkan FAKTA !  Penyakit Campak seberbahaya itu! TAPI BISA DICEGAH dengan memberikan imunisasi MR !  Apa komplikasi berat campak? 1. Pneumonia 2. Encephalitis (radang otak) 3. SSPE ➡️ Subacute Sclerosing Pan Encephalitis (rare but fatal!)  SSPE ini terjadi bertahun-tahun setelah infeksi awal.  Menyebabkan kerusakan otak progresif, penurunan kognitif, gangguan perilaku, dan kejang.  SSPE disebabkan oleh virus campak yang bermutasi dan ""sembunyi"" di sistem saraf pusat (otak) yang kemudian aktif dan menyebabkan peradangan serta kerusakan otak jangka panjang. . . Penyakit campak bisa dicegah! Jangan ragu lagi vaksin MR yaa MamaPapa semua!  Kita bisa lawan hoaks, demi kesehatan dan keselamatan anak2 kita!  Sehat selaku anak-anak Indonesia-ku ! ❤️ . . #sharingilmudrtania #vaksinmr #orimr #klbcampak #vaccinesaveslives #tumbuhkembang #tumbuhkembanganak #jadwalimunisasiidai2024",https://www.instagram.com/p/DNzDVdLZjeG/,,25,0,276,,,instagram,,
klinikdrabdulradjak,2025-08-29 02:04:30+00:00,"🚨 Campak itu bukan penyakit sepele loh  Tapi jangan khawatir, cara mencegahnya gampang 👉 cukup dengan imunisasi MR (Measles-Rubella) ✅ Lebih baik cegah daripada mengobati, kan? 😉  👉 Klik link/scan QR untuk info imunisasi & booking jadwal!  #klinikpratama #klinikdrabdulradjak #vaksinmr #imunisasianak #cegahcampak #sehatbersama #kesehatananak #sayangibu #sayanganak",https://www.instagram.com/p/DN6-dDNkxOI/,,0,0,4,,,instagram,,
nauramedika,2025-08-21 02:40:09+00:00,"👩‍⚕️✨ Sahabat Naura, Informasi untuk Ayah & Bunda yang biasa kontrol anak ke dr. Intan AP Tumbelaka, Sp.A, dokter tidak praktek pada tanggal 22–23 Agustus 2025.  Jangan khawatir, layanan Poli Anak tetap buka dengan dokter lainnya sesuai jadwal. Terima kasih atas perhatiannya 💕  Untuk Informasi lebih lanjut👇🏻 Telepon : (021) 77827515 WhatsApp : +62 811 101 8481 Alamat : Jl. Kemakmuran Raya No. 37, Mekar Jaya, Sukmajaya, Depok 16411  #KlinikDepok #Klinik24Jam #Klinik24JamDepok #VaksinMR #NauraMedika #KlinikAnak #VaksinAnak #ImunisasiAnak #CampakRubella #Depok #KlinikDepok #DokterAnakDepok #MelayaniSetulusHati",https://www.instagram.com/p/DNmcLK1StQM/,,0,0,36,,,instagram,,
saifull67.aepol,2025-08-27 12:15:11+00:00,"👱🏻‍♂️🧕🏻Ayah Ibu, *JOM* lindungi si kecil dengan mengambil imunisasi tambahan Measles-Rubella (MR)💪🏻  📌 *PERCUMA* untuk semua kanak-kanak warganegara DAN bukan warganegara yang lahir dari 1 Ogos 2020 - 31 Januari 2025  Untuk maklumat lanjut sila klik di sini 👉🏻 linktr.ee/MRSIAPKDHL  📢 Ambil langkah pencegahan sekarang! Jumpa ibu ayah dan anak kecil anda di sana!!  🌟Mohon pautan ini dihebahkan kepada komuniti setempat   #VaksinMR #HentikanDemamCampak  #stopmeaslesprotectourchildren  #SihatMilikSelangor  #LindungiAnakKita",https://www.instagram.com/p/DN26wARWi8N/,,0,0,0,,,instagram,,
pkmkrembanganselatan,2025-08-25 05:58:49+00:00,"💉 Lindungi si kecil dari campak dan rubella dengan imunisasi MR! Satu vaksin, dua perlindungan. 🌟 Yuk, pastikan anak-anak kita mendapat imunisasi MR di Puskesmas Krembangan Selatan. 👉 Sehatkan generasi, cegah penyakit sejak dini!  #ayosehatkemenkes  #sehatsurabayaku  #vaksinmr",https://www.instagram.com/p/DNxGFt9XpeV/,,2,0,4,,,instagram,,
ibi_gibreson,2025-08-30 00:44:04+00:00,"Komited  Team Klinik Kesihatan Kota Sentosa tetap komited menjalankan pemeriksaan kesihatan. Saya hantar anak untuk vaksin Measles-Rubella hari ini.   Lindungi anak-anak kita dari demam campak (Penyakit Measles)!  Measles adalah penyakit berjangkit yang boleh membawa komplikasi serius.  Vaksin MR (Measles-Rubella) adalah cara paling berkesan untuk mencegahnya.  ✅ Sesuai untuk kanak-kanak berusia 6 bulan hingga 59 bulan ✅ Diberikan secara percuma melalui Program Imunisasi Kebangsaan & Kempen MRSIA ✅ Lindungi diri, keluarga & komuniti melalui imuniti kelompok.  Vaksin MR adalah kombinasi vaksin yang diperuntukkan untuk Kempen Aktiviti Imunisasi Tambahan Measles & Rubella (MRSIA) yang memberi perlindungan kepada demam campak san penyakit rubella.  📌 Dapatkan maklumat lanjut di klinik kesihatan terdekat.  #melestarikesihatankomuniti #sihatmilikku #LindungiAnakKita  #VaksinMR  #MeaslesRubella  #Imunisasi  #MRSIA",https://www.instagram.com/p/DN9aC3qD5CX/,,0,0,5,,,instagram,,
klinikpratamairas,2025-08-27 01:30:37+00:00,"""Campak bukan penyakit sepele ❌ Ruam merah & demam bisa berkembang jadi komplikasi serius kalau tidak ditangani.  Yuk, cegah campak sejak dini dengan vaksinasi di Klinik Pratama IRAS 💉✨ Kesehatan si kecil, prioritas kita bersama ❤️  📍 Kunjungi Klinik Pratama IRAS sekarang juga atau hubungi kami untuk informasi lebih lanjut!"" 👉 Konsultasi & vaksinasi campak sekarang di Klinik Pratama IRAS! 📞 0857-7375-5507 📍 Map: Klinik Pratama IRAS  #KlinikPratamaIRAS #Campak #CegahCampak #KesehatanAnak #Vaksinasi #SehatBersama #StopCampak #KlinikKesehatan #VaksinMR #SehatItuPenting",https://www.instagram.com/p/DN1w_FBZHeh/,,0,0,3,,,instagram,,
dokteranakkuofficial,2025-08-28 02:12:17+00:00,"Waspada KLB Campak di Indonesia!‼️  ‼️ IDAI mengingatkan bahwa Campak bukan sekadar ruam dan demam. Komplikasinya bisa berbahaya, bisa sampai pneumonia, kerusakan otak permanen, bahkan mematikan, terutama pada anak-anak yang belum divaksinasi.  Berdasarkan data Kementerian Kesehatan sampai minggu ke-33 tahun 2025 atau periode 1 Januari - 21 Agustus 2025, sebanyak 46 KLB (Kejadian Luar Biasa) Campak telah dilaporkan di 42 wilayah di Indonesia.  🔸Lima wilayah yang baru melaporkan adanya KLB pada minggu ke-33, yakni Jakarta Utara, Jakarta Barat, Serang, Kota Tangerang, dan Kota Tangerang Selatan. 🔸  Total kasus campak yang terkonfirmasi di Indonesia mencapai 3.444 kasus.  🔸  Sebelumnya, ramai diperbincangkan KLB campak di Kabupaten Sumenep, Jawa Timur. Setidaknya per 20 Agustus 2025 sebanyak 2.035 kasus suspek campak dilaporkan di wilayah tersebut dengan 159 kasus telah terkonfirmasi positif campak dan 17 kasus di antaranya meninggal. 😞  👉  Ayo lindungi anak kita, dan lengkapi imunisasinya. 💉👶  👨🏻‍⚕ Segera dapatkan imunisasi MR (Campak dan Rubella) Gratis di Puskesmas, atau MR/MMR di dokter spesialis anak.  Salam sehat.  𝐃𝐨𝐤𝐭𝐞𝐫𝐀𝐧𝐚𝐤𝐤𝐮 𝘚𝘢𝘩𝘢𝘣𝘢𝘵 𝘱𝘢𝘳𝘢 𝘔𝘶𝘮𝘴 (Sumber data: https://www.kompas.id)  #VaksinMR #Campak #KLBCampak #Sumenep #imunisasi",https://www.instagram.com/p/DN4ajJgD6ux/,,0,0,67,,,instagram,,
kiwikid_clinic,2025-08-30 07:25:16+00:00,"✨ Lindungi Buah Hati dengan Vaksin MR & MMR ✨  Mom & Dad, tahukah kalau campak, rubella, dan gondongan bisa menimbulkan komplikasi serius pada anak? 👉 Campak dapat menyebabkan radang paru & otak 👉 Rubella berbahaya untuk ibu hamil karena bisa menular ke janin 👉 Gondongan bisa mengganggu kelenjar dan bahkan kesuburan  💉 Dengan vaksin MR (Measles & Rubella) dan MMR (Measles, Mumps, Rubella), anak akan mendapatkan perlindungan optimal dari ketiga penyakit tersebut.  Vaksin bukan hanya melindungi si kecil, tapi juga melindungi keluarga dan lingkungan sekitar. 🌿  Yuk, pastikan jadwal vaksinasi anak Mom tidak terlewat! Konsultasikan kebutuhan imunisasi si kecil di Kiwikid Clinic 🌸  #KiwikidClinic #VaksinMR #VaksinMMR #ImunisasiAnak #ParentingTips #TumbuhKembangAnak #KesehatanAnak",https://www.instagram.com/p/DN-H9WYCYM1/,,0,0,2,,,instagram,,
puskesmaskelayantimur,2025-08-27 11:04:10+00:00,"📢 Waspadai Campak & Rubella! Campak rubella adalah penyakit menular yang disebabkan oleh virus, dan bisa berdampak serius — terutama bagi anak-anak dan ibu hamil. Gejalanya bisa ringan, bahkan tanpa disadari, tapi bahayanya nyata: ruam, demam, hingga cacat lahir pada janin. 💉 Kabar baiknya? Bisa dicegah dengan vaksin MR! Satu suntikan = perlindungan seumur hidup. Ayo lindungi anak, keluarga, dan calon generasi bangsa. 📍Segera vaksinasi di puskesmas atau fasilitas kesehatan terdekat. Karena pencegahan selalu lebih baik daripada pengobatan. #CampakRubella #VaksinMR #LindungiAnakKita #WaspadaRubella #IndonesiaSehat #ImunisasiLengkap",https://www.instagram.com/p/DN2yn6CZiK6/,,0,0,4,,,instagram,,
mialamin_tabanan,2025-09-01 00:34:20+00:00,"📢 Vaksin MR dan HPV di MI Al-Amin Jumat, 30 Agustus 2025 berjalan dengan lancar.  Alhamdulillah, MI Al-Amin Tabanan bekerjasama dengan Puskesmas Tabanan 3 dalam program vaksinasi MR (Measles-Rubella) dan HPV (Human Papilloma Virus) bagi peserta didik. 🌸  ✨ Vaksin MR (Measles–Rubella) bertujuan melindungi anak-anak dari penyakit campak dan rubella yang berbahaya, Vsksin ini diberikan untuk seluruh anak kelas 1 baik putra maupun putri.  ✨ Vaksin HPV (Human Papilloma Virus) diberikan terutama kepada anak perempuan untuk mencegah kanker serviks sejak dini, sehingga di masa depan mereka tumbuh sehat dan berdaya. Vaksin ini diberikan untuk peserta didik perempuan kelas 5.  Kerjasama ini merupakan bentuk nyata sinergi antara lembaga pendidikan dan layanan kesehatan masyarakat. Dengan dukungan penuh dari Puskesmas Tabanan 3  Terima kasih kepada Puskesmas Tabanan 3 atas dukungan dan pendampingannya 🙏💚 Mari bersama kita sukseskan imunisasi demi masa depan anak-anak yang lebih sehat dan ceria! 🌟 #kemenag_tabanan #kemenag_bali #pendis_bali #pendiskemenag #kemenag_ri #pendistabanan #PuskesmasTabanan3 #VaksinMR #VaksinHPV #KurikulumBerbasisCinta",https://www.instagram.com/p/DOCihPUEsjE/,,0,0,6,,,instagram,,
pkksandakan,2025-08-22 08:20:58+00:00,"🛡️LINDUNGI ANAK ANDA DARI CAMPAK & RUBELLA! 💉Vaksin Measles-Rubella (MR) PERCUMA, SELAMAT, dan BERKESAN  Tempoh Pemberian Vaksin: 🗓️4 OGOS - 12 OKTOBER 2025 📍KLINIK KESIHATAN BERHAMPIRAN ANDA  👶Untuk kanak-kanak 6 bulan - 59 bulan (bawah 5 tahun) ✅ 1 suntikan = 2 perlindungan seumur hidup!  “Jom Vaksinasi Anak Kita Bersama” “Lindungi Anak Anda, Lindungi Komuniti Kita” #VaksinMR #AgendaNasionalMalaysiaSihat #kkmprihatin  #MRSIA #UnitPromosiKesihatan #pejabatkesihatankawasansandakan #MalaysiaMadani",https://www.instagram.com/p/DNpn-Pyz7jJ/,,1,0,6,,,instagram,,
dr.taniaparamita,2025-08-27 01:50:03+00:00,". Vaksin MR dan MMR tidak menyebabkan autism.  Saya tdk akan bahas lebih lanjut.  Yang ditekankan disini adalah mengenai autism.  Lebih lengkapnya, Autism Spectrum Disorder (ASD).  Deteksi red flags bisa dinilai sejak usia dini 6-12 bulan.  Waspada kalau anak: ✨️Tidak merespons saat namanya dipanggil (start usia 6bln) ✨️Tidak menunjuk yang dimau ✨️Tidak ada kontak mata saat diajaj bicara ✨️Ada gerakan repetitif ✨️Speech delay    ➡️➡️ Jangan lakukan self-diagnosis. Dan jangan putuskan untuk terapi sendiri.  Biasanya dilakukan oleh tim dokter anak/rehab medik dan terapist yg sesuai.   Semoga bermanfaat ya.   Sumber: IDAI dan AAP  #sharingilmudrtania #autism #speechdelay #tumbuhkembang #tumbuhkembanganak #asd #autismspectrumdisorder #hoaxvaksin #biasanaksd #vaksinmr #vaksinmmr",https://www.instagram.com/p/DN1zNcnZkfa/,,0,0,36,,,instagram,,
safa_safdina,2025-08-27 04:29:58+00:00,"Hai bunda shasa abis Imunisasi MR (Measles-Rubella)   program Bulan Imunisasi Anak Sekolah (BIAS) yang diselenggarakan oleh Kementerian Kesehatan Indonesia.   Kenapa sih mama bolehkan shasa imunisasi ??  Karena...  Imunisasi ini bertujuan untuk melindungi anak-anak dari penyakit campak (measles) dan rubella.  Tujuan Imunisasi MR :  - *Melindungi dari Campak dan Rubella*: Imunisasi MR membantu melindungi anak-anak dari penyakit campak dan rubella yang dapat menyebabkan komplikasi serius seperti radang paru-paru, radang otak, kebutaan, dan bahkan kematian.  - *Pencegahan pada Ibu Hamil*: Rubella dapat menyebabkan kecacatan pada bayi jika ibu hamil terinfeksi.  Keamanan Imunisasi MR  - *Vaksin Aman*: Vaksin MR yang digunakan telah mendapat rekomendasi dari WHO dan izin edar dari Badan POM.  - *Efek Samping Ringan*: Efek samping yang mungkin terjadi biasanya ringan dan sementara, seperti demam ringan atau nyeri di tempat suntikan.  Yukk bun bijak untuk kesehatan anak 🥰 Part Selanjutnya aq akan jelaskan campak dan rubella...  Yukk komen dulu di bawah mau di jelasin yang mana dulu nih ... Campak?? Atau Rubella?  @kemenkes_ri  #vaksin #vaksinasi #vaksinaman #imunisasi #imunisasicampak #imunisasicampakrubella #vaksinmr",https://www.instagram.com/p/DN2FgyK0iPb/,,0,0,522,,,instagram,,
pusk.punggur,2025-08-26 04:00:58+00:00,"Waspadai Campak! Jangan Anggap Sepele  Campak adalah penyakit menular yang bisa berakibat serius, terutama pada anak-anak. Kenali gejala, cara penularan, dan pencegahannya!  Pastikan imunisasi anak lengkap dan tepat waktu! Lindungi diri dan sekitar dari wabah campak.  #Campak#VaksinMR #ImunisasiAnak #CegahCampak #SehatItuPenting#phbs",https://www.instagram.com/p/DNzdZdu4h1e/,,0,0,3,,,instagram,,
puskesmassebengkok,2025-08-28 10:48:27+00:00,"💉✨ Bulan Imunisasi Anak Sekolah (BIAS) Puskesmas Sebengkok melaksanakan kegiatan BIAS di SDN 037 Tarakan dengan pemberian vaksin HPV dan MR. Kegiatan ini bertujuan untuk melindungi anak-anak dari penyakit berbahaya, khususnya kanker serviks melalui vaksin HPV serta campak dan rubella melalui vaksin MR 👦👧🌱  Mari bersama wujudkan generasi sehat dan terlindungi 💙💛  #PuskesmasSebengkok #BIAS2025 #ImunisasiAnak #VaksinHPV #VaksinMR #AnakSehat #Tarakan #KalimantanUtara",https://www.instagram.com/p/DN5VnvSjzHp/,,0,0,5,,,instagram,,
doktersimon.bsd,2025-08-25 04:36:10+00:00,"🚨 2.000 anak kena campak, 17 meninggal di Sumenep! Banyak orang masih percaya hoaks vaksin: katanya haram, bikin mandul, bikin sakit parah.  ❌ Itu semua nggak benar! ✅ Vaksin MR halal & aman, sudah dipakai sebelum pandemi, dan tidak ada bukti bikin mandul. ✅ Justru tanpa imunisasi, anak bisa kena radang paru, radang otak, bahkan meninggal.  👉 Faskes pemerintah & swasta menyediakan imunisasi MR. Jangan tunggu sampai terlambat. Kalau anak kita yang kena, sanggup nggak bayangin rasanya? 💔  #Campak #BreakingNews #FYP #StopHoaks #VaksinMR #AnakSehat #edukasikesehatan",https://www.instagram.com/p/DNw8oa25LLq/,,0,0,5,,,instagram,,
pkm.jemberkidul,2025-08-28 06:23:38+00:00,"🚨 WASPADA CAMPAK 🚨  Campak adalah penyakit infeksi akut yang disebabkan oleh virus. Campak bisa menular dan dapat menyebabkan komplikasi serius, terutama pada anak/orang dengan sistem kekebalan yang lemah. Oleh karena itu, penting untuk mengetahui gejala dan cara pencegahannya.   Jika menemukan tanda dan gejala, segera kunjungi fasilitas kesehatan terdekat  Dan tentunya, jangan lupa berikan imunisasi pada anak untuk mencegah campak 😉  Salam sehat!  #puskesmas #puskesmasjember #puskesmasjemberkidul #campak #rubella #waspada #vaksin #imunisasi #imunisasicampak #imunisasiMR #measlesrubela #vaksinMR",https://www.instagram.com/p/DN43UFJEnX3/,,0,0,4,,,instagram,,
